,VHT,VMT,Avg. Delay,Incoming Veh. Flux,Outgoing Veh. Flux,Avg. Queue Length,Total Queue Length,X(t),timestep
145,35.0,31.419500000000003,11.666666666666664,0.0,0.0,0.0,0,1,145
146,35.0,31.419500000000003,11.666666666666664,0.0,0.1,0.0,0,1,146
147,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,147
148,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,148
149,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,149
150,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,150
151,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,151
152,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,152
153,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,153
154,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,154
155,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,155
156,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,156
157,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,157
158,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,158
159,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,159
160,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,160
161,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,161
162,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,162
163,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,163
164,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,164
165,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,165
166,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,166
167,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,,0,0,167
168,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,168
169,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,169
170,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,170
171,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,171
172,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,172
173,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,173
174,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.0,0.0,0,1,174
175,34.285714285714285,30.77828571428572,10.952380952380949,0.0,0.1,0.0,0,1,175
176,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,176
177,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,177
178,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,178
179,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,179
180,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,180
181,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,181
182,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,182
183,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,183
184,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,184
185,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,185
186,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,186
187,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,187
188,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,188
189,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,189
190,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,190
191,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,191
192,38.75,34.785875000000004,15.416666666666664,0.0,0.0,,0,0,192
193,38.75,34.785875000000004,15.416666666666664,0.0,0.0,0.0,0,1,193
194,38.75,34.785875000000004,15.416666666666664,0.0,0.0,0.0,0,1,194
195,38.75,34.785875000000004,15.416666666666664,0.0,0.0,0.0,0,1,195
196,38.75,34.785875000000004,15.416666666666664,0.0,0.0,0.0,0,1,196
197,38.75,34.785875000000004,15.416666666666664,0.0,0.1,0.0,0,1,197
198,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,198
199,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,199
200,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,200
201,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,201
202,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,202
203,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,203
204,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,204
205,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,205
206,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,206
207,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,207
208,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,208
209,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,209
210,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,210
211,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,211
212,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,212
213,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,213
214,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,214
215,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,215
216,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,216
217,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,,0,0,217
218,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.0,0.0,0,1,218
219,38.888888888888886,34.91055555555556,15.555555555555554,0.0,0.1,0.0,0,1,219
220,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,220
221,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,221
222,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,222
223,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,223
224,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,224
225,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,225
226,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,226
227,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,227
228,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,228
229,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,229
230,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,230
231,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,231
232,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,232
233,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,233
234,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,234
235,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,235
236,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,236
237,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,237
238,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,238
239,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,239
240,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,240
241,36.0,32.3172,12.666666666666666,0.0,0.0,,0,0,241
242,36.0,32.3172,12.666666666666666,0.0,0.0,0.0,0,1,242
243,36.0,32.3172,12.666666666666666,0.0,0.0,0.0,0,1,243
244,36.0,32.3172,12.666666666666666,0.0,0.0,0.0,0,1,244
245,36.0,32.3172,12.666666666666666,0.0,0.1,0.0,0,1,245
246,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,246
247,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,247
248,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,248
249,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,249
250,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,250
251,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,251
252,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,252
253,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,253
254,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,254
255,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,255
256,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,256
257,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,257
258,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,258
259,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,259
260,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,260
261,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,261
262,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,262
263,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,263
264,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,264
265,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,265
266,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,,0,0,266
267,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.0,0.0,0,1,267
268,35.45454545454545,31.827545454545454,12.12121212121212,0.0,0.1,0.0,0,1,268
269,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,269
270,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,270
271,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,271
272,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,272
273,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,273
274,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,274
275,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,275
276,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,276
277,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,277
278,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,278
279,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,279
280,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,280
281,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,281
282,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,282
283,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,283
284,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,284
285,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,285
286,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,286
287,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,287
288,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,288
289,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,289
290,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,290
291,33.333333333333336,29.923333333333332,10.0,0.0,0.0,,0,0,291
292,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,292
293,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,293
294,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,294
295,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,295
296,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,296
297,33.333333333333336,29.923333333333332,10.0,0.0,0.0,0.0,0,1,297
298,33.333333333333336,29.923333333333332,10.0,0.0,0.1,0.0,0,1,298
299,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,299
300,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,300
301,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,301
302,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,302
303,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,303
304,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,304
305,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,305
306,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,306
307,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,307
308,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,308
309,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,309
310,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,310
311,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,311
312,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,312
313,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,313
314,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,314
315,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,315
316,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,,0,0,316
317,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,0.0,0,1,317
318,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,0.0,0,1,318
319,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.0,0.0,0,1,319
320,35.38461538461539,31.764769230769232,12.051282051282048,0.0,0.1,0.0,0,1,320
321,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,321
322,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,322
323,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,323
324,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,324
325,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,325
326,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,326
327,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,327
328,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,328
329,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,329
330,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,330
331,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,331
332,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,332
333,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,333
334,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,334
335,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,335
336,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,336
337,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,337
338,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,338
339,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,339
340,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,340
341,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,341
342,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,342
343,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,343
344,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,344
345,35.0,31.4195,11.666666666666664,0.0,0.0,,0,0,345
346,35.0,31.4195,11.666666666666664,0.0,0.0,0.0,0,1,346
347,35.0,31.4195,11.666666666666664,0.0,0.0,0.0,0,1,347
348,35.0,31.4195,11.666666666666664,0.0,0.0,0.0,0,1,348
349,35.0,31.4195,11.666666666666664,0.0,0.1,0.0,0,1,349
350,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,350
351,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,351
352,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,352
353,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,353
354,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,354
355,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,355
356,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,356
357,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,357
358,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,358
359,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,359
360,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,360
361,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,361
362,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,362
363,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,363
364,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,364
365,34.66666666666667,31.120266666666666,11.333333333333332,0.0,0.0,,0,0,365
