# Event:     2006-BLG-98
# Object ID: gb11-9-260
# Reference flux = 2088.4
3939.09386 853.951 385.174
3939.13104 1092.23 321.609
3939.16839 -156.618 675.598
3939.98678 310.454 272.479
3940.86345 -0.314166 304.809
3940.97405 10.9383 304.707
3941.0138 475.275 755.263
3941.06085 431.913 437.454
3941.09773 707.869 294.416
3941.13403 887.974 300.488
3941.17065 906.361 338.548
3941.79421 714.188 260.829
3941.83507 585.055 255.484
3941.87089 400.573 296.765
3941.90666 997.57 425.832
3941.94247 661.709 424.285
3941.98084 604.017 477.28
3942.01929 1337.55 438.234
3942.05501 738.401 454.16
3942.09123 504.05 410.867
3942.127 960.387 401.234
3942.16271 1350.02 360.879
3942.78972 440.036 286.789
3942.82553 590.913 410.739
3942.86129 673.512 337.307
3942.89713 534.582 391.513
3942.93293 630.957 346.315
3942.97155 651.474 448.109
3943.00999 971.531 401.389
3943.04595 892.149 525.817
3943.0819 614.358 454.871
3943.11766 978.549 442.891
3943.15341 1230.76 399.437
3943.79091 401.257 284.917
3943.82672 570.991 372.602
3943.86277 566.744 341.602
3943.90036 969.236 383.032
3943.93656 456.36 362.328
3943.97381 480.34 473.302
3944.01232 1398.37 415.052
3944.04954 767.154 408.136
3944.08541 674.72 504.934
3944.12122 887.043 419.72
3944.15718 1251.55 389.323
3944.79089 624.729 362.471
3944.82712 729.823 392.14
3944.86295 650.705 456.193
3944.89882 1057.77 406.095
3944.93484 757.933 513.649
3944.97306 577.242 579.844
3945.0116 1646.82 494.103
3945.048 245.264 494.635
3945.08383 885.408 431.649
3947.90234 228.647 466.464
3947.93904 986.878 263.2
3947.97875 106.648 475.26
3948.01494 1282.51 345.618
3948.12268 1393.43 426.894
3948.166 50.9395 344.405
3948.794 389.103 347.482
3948.83249 322.807 385.046
3948.87319 579.808 305.651
3948.91391 819.304 379.859
3949.051 -3424.77 1908.54
3950.99415 777.433 417.545
3951.03676 311.179 506.884
3951.08227 676.695 436.538
3951.12298 1347.68 364.608
3951.81207 583.681 365.792
3951.85333 437.794 408.138
3951.89501 595.413 455.223
3951.93657 779.98 584.291
3951.98109 1136.76 593.759
3952.0222 1016.68 614.634
3952.0633 490.914 487.661
3952.10497 1220.82 530.381
3952.14632 503.037 431.728
3956.9674 623.02 1195.4
3957.01491 444.439 513.369
3957.05548 404.087 512.305
3957.09167 898.185 483.322
3957.13593 2091.82 585.762
3957.85609 186.939 475.837
3957.89181 692.422 430.068
3957.92922 936.685 557.427
3957.96831 1205.49 501.535
3958.00937 740.971 437.892
3958.04577 806.042 431.866
3958.08163 778.367 470.885
3958.11869 1771.3 460.598
3958.80603 775.642 330.718
3958.84176 613.65 411.277
3958.87785 341.71 343.87
3958.91363 750.224 461.965
3958.95333 453.87 427.465
3958.98923 871.291 383.766
3959.02503 585.059 395.173
3959.06159 886.134 371.734
3959.92516 484.317 288.566
3959.96097 1122.5 310.35
3959.99674 917.164 317.608
3960.03338 1055.93 476.655
3960.81233 504.367 289.307
3961.80885 661.615 270.509
3961.84699 488.645 388.792
3961.89213 691.821 451.095
3961.93711 559.919 426.057
3961.9783 1007.61 365.718
3962.0188 879.375 512.682
3962.061 911.632 368.516
3962.10156 1255.4 382.351
3962.80851 491.568 336.209
3962.84441 395.96 415.945
3962.88428 598.772 354.252
3962.93093 408.599 494.807
3962.97399 1510.19 383.212
3963.01566 852.306 484.13
3963.05616 674.044 530.372
3963.09665 1030.81 423.74
3963.805 401.776 336.809
3963.84071 852.594 655.602
3963.87834 494.167 450.178
3963.99018 531.445 283.887
3964.02664 663.07 300.184
3964.06482 1190.57 311.99
3964.10166 1207.19 319.051
3965.83201 -309.678 737.934
3966.85308 -1290.42 739.362
3966.89181 562.652 234.65
3966.97471 -2223.71 1247.21
3967.81629 702.562 370.634
3967.85631 160.189 350.996
3967.89335 -360.154 469.719
3967.94832 -1181.85 1162.43
3968.00367 700.444 537.225
3968.03938 -1362.49 1170.55
3968.07509 1203.42 828.228
3968.11095 996.213 1058.59
3969.08119 1266.38 739.481
3969.81244 452.346 567.548
3969.85976 700.482 425.838
3969.89764 592.601 447.1
3969.93761 -55.5459 488.945
3970.01168 727.749 355.952
3970.04842 1168.82 339.892
3970.08652 1162.16 346.587
3970.80465 397.934 421.965
3970.84093 582.133 493.724
3970.87735 729.042 522.421
3970.9178 598.04 537.866
3970.95587 1453.77 552.547
3970.99487 722.931 615.418
3971.03489 772.314 363.475
3971.07273 1743.62 501.195
3971.96773 925.143 332.725
3972.00629 265.703 792.72
3972.04266 1243.22 436.208
3972.07901 1922.56 507.953
3972.11839 1253.37 730.474
3972.80835 562.519 303.225
3972.84466 602.431 282.234
3972.88249 877.548 778.132
3972.92166 793.007 415.352
3972.9582 673.89 500.246
3972.9946 762.203 358.828
3973.031 769.555 334.631
3973.8542 424.8 375.0
3973.89179 497.475 524.067
3974.04658 1025.81 321.42
3974.08311 957.843 422.375
3974.81354 708.348 313.405
3974.84995 371.844 392.132
3974.88764 588.867 605.825
3974.92672 1267.8 424.303
3974.96305 941.867 291.864
3974.99959 1052.86 292.175
3975.03632 743.022 389.505
3975.0728 1145.75 337.806
3975.10986 1164.21 356.928
3975.98642 474.015 600.373
3976.9238 737.683 598.093
3976.9604 -320.603 875.441
3976.99686 -743.764 909.966
3977.81231 742.99 451.422
3977.84909 206.292 306.801
3977.88661 72.3508 294.731
3977.92573 545.749 382.729
3977.96196 917.724 525.248
3977.99915 883.908 447.183
3978.03538 -2409.84 1411.6
3978.09078 -2536.77 1990.76
3979.03363 875.729 374.392
3979.07003 814.684 464.147
3981.82333 594.616 1224.76
3981.90616 1715.73 1186.12
3981.93439 152.559 780.174
3981.96266 2105.09 1034.05
3981.99115 1031.25 723.797
3982.0195 2566.73 803.398
3982.04992 966.676 989.621
3983.82879 649.952 375.909
3983.89025 1642.24 1063.87
3985.83194 181.977 481.328
3985.86286 -261.59 405.377
3985.89578 1337.85 510.219
3985.92603 1216.38 596.232
3985.9583 882.102 510.886
3985.99038 2288.98 712.612
3986.0203 991.985 533.025
3986.0516 234.953 794.583
3986.07449 2815.7 1215.83
3986.96145 762.705 476.258
3986.99012 853.912 572.255
3987.01946 285.485 511.131
3987.05377 787.262 503.24
3988.93727 766.64 378.624
3988.97057 851.433 373.984
3988.99925 1134.07 428.245
3989.02792 1910.5 437.121
3989.05821 1298.01 458.691
3989.06775 255.77 429.971
3989.83684 621.787 453.782
3989.87377 538.706 458.037
3989.9095 1107.08 299.881
3989.9527 824.811 350.814
3989.99586 1657.4 312.817
3990.0316 1877.39 411.744
3990.05907 1196.97 569.275
3990.06621 1745.27 575.538
3990.06959 -249.853 971.064
3990.98949 1573.99 402.312
3991.02596 1021.89 486.579
3991.82928 500.215 357.684
3991.86646 571.612 338.524
3991.90258 656.402 328.469
3991.93985 478.456 382.466
3991.97652 927.577 374.979
3992.01255 1213.15 373.657
3992.04989 492.972 344.996
3992.06136 1192.11 412.828
3992.06448 559.925 344.407
4004.83958 972.97 487.186
4004.87731 689.301 350.782
4004.91367 1463.02 390.82
4004.95195 692.206 524.609
4005.00625 621.362 510.911
4005.02554 87.7484 980.445
4005.02915 350.951 709.539
4005.8569 1081.48 375.944
4005.89671 3010.18 825.005
4005.92101 1788.6 740.856
4005.98369 1184.42 334.979
4006.01546 803.21 305.071
4006.0242 803.195 319.627
4006.02662 900.631 333.166
4006.02782 694.179 339.287
4007.83835 1249.21 671.118
4007.86294 933.068 543.0
4007.88514 1137.74 406.89
4014.9582 1149.65 434.48
4015.92605 1349.56 544.217
4015.96539 1093.32 838.443
4015.99152 1262.32 563.915
4015.99864 1561.39 707.087
4015.99983 994.189 624.454
4018.8928 970.584 339.325
4018.92844 1979.99 633.182

